Index,0 [0x0][0x0],1 [0x2][0xc],2 [0x0][0x4],3 [0x2][0xd],4 [0x2][0xe],5 [0x2][0xf],6 [0x2][0x10],7 [0x2][0x11],8 [0x0][0x8],9 [0x3][0x14],10 [0x19][0x15]
1010563,"Eline Roaille",0,"Eline Roaille",0,0,1,1,1,"Flame Marshal",4,false
1010564,"",0,"",0,0,1,0,0,"",4,false
1010565,"",0,"",0,0,1,0,0,"",4,false
1010566,"",0,"",0,0,1,0,0,"",5,false
1010567,"",0,"",0,0,1,0,0,"",5,false
1010568,"",0,"",0,0,1,0,0,"",5,false
1010569,"",0,"",0,0,1,0,0,"",5,false
1010570,"",0,"",0,0,1,0,0,"",4,false
1010571,"suspicious-looking milkmaid",0,"suspicious-looking milkmaids",0,0,1,0,0,"",3,false
1010572,"suspicious-looking puller",0,"suspicious-looking pullers",0,0,1,0,0,"",3,false
1010573,"suspicious-looking porter",0,"suspicious-looking porters",0,0,1,0,0,"",3,false
1010574,"suspicious-looking trader",0,"suspicious-looking traders",0,0,1,0,0,"",3,false
1010575,"suspicious-looking midwife",0,"suspicious-looking midwives",0,0,1,0,0,"",3,false
1010576,"",0,"",0,0,1,0,0,"",4,false
1010577,"accused knight",0,"accused knights",0,1,1,0,0,"",4,false
1010578,"",0,"",0,0,1,0,0,"",5,false
1010579,"",0,"",0,0,1,0,0,"",5,false
1010580,"",0,"",0,0,1,0,0,"",5,false
1010581,"",0,"",0,0,1,0,0,"",5,false
1010582,"Yuyuhase",0,"Yuyuhase",0,0,1,0,1,"",4,false
1010583,"",0,"",0,0,1,0,0,"",5,false
1010584,"",0,"",0,0,1,0,0,"",5,false
1010585,"",0,"",0,0,1,0,0,"",5,false
1010586,"",0,"",0,0,1,0,0,"",5,false
1010587,"",0,"",0,0,1,0,0,"",5,false
1010588,"",0,"",0,0,1,0,0,"",5,false
1010589,"",0,"",0,0,1,0,0,"",4,false
1010590,"",0,"",0,0,1,0,0,"",4,false
1010591,"",0,"",0,0,1,0,0,"",4,false
1010592,"",0,"",0,0,1,0,0,"",4,false
1010593,"Crystal Brave",0,"Crystal Braves",0,0,1,0,0,"",4,false
1010594,"",0,"",0,0,1,0,0,"",4,false
1010595,"",0,"",0,0,1,0,0,"",4,false
1010596,"",0,"",0,0,1,0,0,"",4,false
1010597,"Oboro",0,"Oboro",0,0,1,0,1,"",4,false
1010598,"Tsubame",0,"Tsubame",0,0,1,1,1,"",4,false
1010599,"Tsubame",0,"Tsubame",0,0,1,1,1,"",4,false
1010600,"Tsubame",0,"Tsubame",0,0,1,1,1,"",4,false
1010601,"Byakubu",0,"Byakubu",0,0,1,0,1,"Gatekeep",3,true
1010602,"Perimu Haurimu",0,"Perimu Haurimu",0,0,1,0,1,"",3,false
1010603,"queer maid",0,"queer maids",0,0,1,1,0,"",3,false
1010604,"",0,"",0,0,1,0,0,"",5,false
1010605,"",0,"",0,0,1,0,0,"",5,false
1010606,"",0,"",0,0,1,0,0,"",5,false
1010607,"Perimu Haurimu",0,"Perimu Haurimu",0,0,1,0,1,"",3,false
1010608,"",0,"",0,0,1,0,0,"",5,false
1010609,"",0,"",0,0,1,0,0,"",5,false
1010610,"",0,"",0,0,1,0,0,"",5,false
1010611,"queer maid",0,"queer maids",0,0,1,1,0,"",3,false
1010612,"",0,"",0,0,1,0,0,"",5,false
1010613,"",0,"",0,0,1,0,0,"",5,false
1010614,"",0,"",0,0,1,0,0,"",5,false
1010615,"Oboro",0,"Oboro",0,0,1,0,1,"",3,false
1010616,"Oboro",0,"Oboro",0,0,1,0,1,"",3,false
1010617,"Tsubame",0,"Tsubame",0,0,1,1,1,"",3,false
1010618,"Oboro",0,"Oboro",0,0,1,0,1,"",3,false
1010619,"Oboro",0,"Oboro",0,0,1,0,1,"",3,false
1010620,"Tsubame",0,"Tsubame",0,0,1,1,1,"",3,false
1010621,"Oboro",0,"Oboro",0,0,1,0,1,"",3,false
1010622,"Tsubame",0,"Tsubame",0,0,1,1,1,"",3,false
1010623,"Wolfstan",0,"Wolfstan",0,0,1,0,1,"",3,false
1010624,"Tsubame",0,"Tsubame",0,0,1,1,1,"",3,false
1010625,"Oboro",0,"Oboro",0,0,1,0,1,"",3,false
1010626,"",0,"",0,0,1,0,0,"",5,false
1010627,"shadowy porter",0,"shadowy porters",0,0,1,0,0,"",3,false
1010628,"Oboro",0,"Oboro",0,0,1,0,1,"",3,false
1010629,"Oboro",0,"Oboro",0,0,1,0,1,"",3,false
1010630,"Tsubame",0,"Tsubame",0,0,1,1,1,"",3,false
1010631,"Oboro",0,"Oboro",0,0,1,0,1,"",3,false
1010632,"Tsubame",0,"Tsubame",0,0,1,1,1,"",3,false
1010633,"Oboro",0,"Oboro",0,0,1,0,1,"",3,false
1010634,"Tsubame",0,"Tsubame",0,0,1,1,1,"",3,false
1010635,"Sanctum acolyte",0,"Sanctum acolytes",0,0,1,0,0,"",3,true
1010636,"",0,"",0,0,1,0,0,"",5,false
1010637,"",0,"",0,0,1,0,0,"",5,false
1010638,"",0,"",0,0,1,0,0,"",5,false
1010639,"",0,"",0,0,1,0,0,"",5,false
1010640,"",0,"",0,0,1,0,0,"",5,false
1010641,"",0,"",0,0,1,0,0,"",5,false
1010642,"",0,"",0,0,1,0,0,"",5,false
1010643,"",0,"",0,0,1,0,0,"",5,false
1010644,"",0,"",0,0,1,0,0,"",5,false
1010645,"",0,"",0,0,1,0,0,"",5,false
1010646,"",0,"",0,0,1,0,0,"",5,false
1010647,"",0,"",0,0,1,0,0,"",5,false
1010648,"",0,"",0,0,1,0,0,"",5,false
1010649,"",0,"",0,0,1,0,0,"",5,false
1010650,"",0,"",0,0,1,0,0,"",5,false
1010651,"",0,"",0,0,1,0,0,"",5,false
1010652,"",0,"",0,0,1,0,0,"",5,false
1010653,"",0,"",0,0,1,0,0,"",5,false
1010654,"",0,"",0,0,1,0,0,"",5,false
1010655,"",0,"",0,0,1,0,0,"",5,false
1010656,"edgy citizen",0,"edgy citizens",0,1,1,0,0,"",4,false
1010657,"enamored citizen",0,"enamored citizens",0,1,1,0,0,"",4,false
1010658,"excited citizen",0,"excited citizens",0,1,1,0,0,"",4,false
1010659,"ebrious citizen",0,"ebrious citizens",0,1,1,0,0,"",4,false
1010660,"Aisibhir",0,"Aisibhir",0,0,1,0,1,"",4,false
1010661,"",0,"",0,0,1,0,0,"",5,false
1010662,"",0,"",0,0,1,0,0,"",5,false
1010663,"",0,"",0,0,1,0,0,"",4,false
1010664,"",0,"",0,0,1,0,0,"",4,false
1010665,"Aisibhir's windward",0,"Aisibhir's windwards",0,0,1,0,1,"",4,false
1010666,"",0,"",0,0,1,0,0,"",4,false
1010667,"nonplussed Stone Torch",0,"nonplussed Stone Torches",0,0,1,0,0,"",4,false
1010668,"",0,"",0,0,1,0,0,"",4,false
1010669,"",0,"",0,0,1,0,0,"",4,false
1010670,"",0,"",0,0,1,0,0,"",4,false
1010671,"Wolfstan",0,"Wolfstan",0,0,1,0,1,"",4,false
1010672,"",0,"",0,0,1,0,0,"",4,false
1010673,"",0,"",0,0,1,0,0,"",4,false
1010674,"",0,"",0,0,1,0,0,"",4,false
1010675,"",0,"",0,0,1,0,0,"",4,false
1010676,"suspicious fellow",0,"suspicious fellows",0,0,1,0,0,"",4,false
1010677,"",0,"",0,0,1,0,0,"",4,false
1010678,"",0,"",0,0,1,0,0,"",4,false
1010679,"",0,"",0,0,1,0,0,"",4,false
1010680,"",0,"",0,0,1,0,0,"",4,false
1010681,"",0,"",0,0,1,0,0,"",4,false
1010682,"",0,"",0,0,1,0,0,"",4,false
1010683,"",0,"",0,0,1,0,0,"",4,false
1010684,"",0,"",0,0,1,0,0,"",4,false
1010685,"",0,"",0,0,1,0,0,"",4,false
1010686,"",0,"",0,0,1,0,0,"",4,false
1010687,"",0,"",0,0,1,0,0,"",4,false
1010688,"",0,"",0,0,1,0,0,"",4,false
1010689,"",0,"",0,0,1,0,0,"",4,false
1010690,"",0,"",0,0,1,0,0,"",4,false
1010691,"",0,"",0,0,1,0,0,"",4,false
1010692,"",0,"",0,0,1,0,0,"",4,false
1010693,"Karasu",0,"Karasu",0,0,1,0,1,"",4,false
1010694,"",0,"",0,0,1,0,0,"",4,false
1010695,"",0,"",0,0,1,0,0,"",4,false
1010696,"",0,"",0,0,1,0,0,"",4,false
1010697,"",0,"",0,0,1,0,0,"",4,false
1010698,"practiced puller",0,"practiced pullers",0,0,1,0,0,"",4,false
1010699,"",0,"",0,0,1,0,0,"",4,false
1010700,"",0,"",0,0,1,0,0,"",4,false
1010701,"",0,"",0,0,1,0,0,"",4,false
1010702,"",0,"",0,0,1,0,0,"",5,false
1010703,"Hildibrand",0,"Hildibrand",0,0,1,0,1,"",3,false
1010704,"Nashu Mhakaracca",0,"Nashu Mhakaracca",0,0,1,1,1,"",5,false
1010705,"Ellie",0,"Ellie",0,0,1,1,1,"",5,false
1010706,"",0,"",0,0,1,0,0,"",4,false
1010707,"",0,"",0,0,1,0,0,"",4,false
1010708,"Ellie",0,"Ellie",0,0,1,1,1,"",3,false
1010709,"Eline Roaille",0,"Eline Roaille",0,0,1,1,1,"Flame Marshal",3,false
1010710,"",0,"",0,0,1,0,0,"",4,false
1010711,"",0,"",0,0,1,0,0,"",4,false
1010712,"",0,"",0,0,1,0,0,"",4,false
1010713,"Oboro",0,"Oboro",0,0,1,0,1,"",4,false
1010714,"merry maid",0,"merry maids",0,0,1,1,0,"",3,false
1010715,"hitsuji bugyo",0,"hitsuji bugyo",0,0,1,0,0,"",3,false
1010716,"golden hitsuji yoriki",0,"golden hitsuji yoriki",0,0,1,0,0,"",3,false
1010717,"black hitsuji yoriki",0,"black hitsuji yoriki",0,0,1,0,0,"",3,false
1010718,"red hitsuji yoriki",0,"red hitsuji yoriki",0,0,1,0,0,"",3,false
1010719,"traveling trader",0,"traveling traders",0,0,1,1,0,"",3,false
1010720,"pack chocobo",0,"pack chocobos",0,0,1,0,0,"",3,false
1010721,"stalwart saltwife",0,"stalwart saltwives",0,0,1,0,0,"",3,false
1010722,"Brass Blade captain",0,"Brass Blade captains",0,0,1,0,0,"",3,false
1010723,"Brass Blade",0,"Brass Blades",0,0,1,0,0,"",3,false
1010724,"Brass Blade",0,"Brass Blades",0,0,1,0,0,"",3,false
1010725,"tender lamb",0,"tender lambs",0,0,1,1,0,"",3,false
1010726,"hitsuji ometsuke",0,"hitsuji ometsuke",0,0,1,1,0,"",3,false
1010727,"tender lamb",0,"tender lambs",0,0,1,1,0,"",3,false
1010728,"pack chocobo",0,"pack chocobo",0,0,1,0,0,"",3,false
1010729,"golden hitsuji shonin",0,"golden hitsuji shonin",0,0,1,0,0,"Far Eastern Vendor",3,true
1010730,"black hitsuji shonin",0,"black hitsuji shonin",0,0,1,0,0,"Far Eastern Vendor",3,true
1010731,"red hitsuji shonin",0,"red hitsuji shonin",0,0,1,0,0,"Far Eastern Vendor",3,true
1010732,"",0,"",0,0,1,0,0,"",4,false
1010733,"",0,"",0,0,1,0,0,"",4,false
1010734,"",0,"",0,0,1,0,0,"",4,false
1010735,"",0,"",0,0,1,0,0,"",4,false
1010736,"Brass Blade captain",0,"Brass Blade captains",0,0,1,0,0,"",4,false
1010737,"hitsuji ometsuke",0,"hitsuji ometsuke",0,0,1,1,0,"",4,false
1010738,"Brass Blade captain",0,"Brass Blade captains",0,0,1,0,0,"",3,false
1010739,"Xavalien",0,"Xavalien",0,0,1,0,1,"",3,false
1010740,"Amh Garanjy",0,"Amh Garanjy",0,0,1,1,1,"",3,false
1010741,"good little girl",0,"good little girls",0,0,1,1,0,"",3,false
1010742,"Starlight Celebration crier",0,"Starlight Celebration criers",0,0,1,0,0,"",3,true
1010743,"Starlight Celebration crier",0,"Starlight Celebration criers",0,0,1,0,0,"",3,true
1010744,"saint's little helper",0,"saint's little helpers",0,0,1,0,0,"",3,false
1010745,"saint's little helper",0,"saint's little helpers",0,0,1,0,0,"",3,false
1010746,"saint's little helper",0,"saint's little helpers",0,0,1,0,0,"",3,false
1010747,"Timothey",0,"Timothey",0,0,1,0,1,"",3,false
1010748,"motherly matron",0,"motherly matrons",0,0,1,1,0,"",3,false
1010749,"snowy-haired senior",0,"snowy-haired seniors",0,0,1,0,0,"",3,false
1010750,"east-end boy",0,"east-end boys",0,1,1,0,0,"",3,false
1010751,"east-end boy",0,"east-end boys",0,1,1,0,0,"",3,false
1010752,"west-end girl",0,"west-end girls",0,0,1,1,0,"",3,false
1010753,"mammet dispensator #012P",0,"mammet dispensators #012P",0,0,1,0,0,"",3,true
1010754,"west-end girl",0,"west-end girls",0,0,1,1,0,"",3,false
1010755,"east-end boy",0,"east-end boys",0,1,1,0,0,"",3,false
1010756,"west-end girl",0,"west-end girls",0,0,1,1,0,"",3,false
1010757,"mammet dispensator #012P",0,"mammet dispensators #012P",0,0,1,0,0,"",3,true
1010758,"east-end boy",0,"east-end boys",0,1,1,0,0,"",3,false
1010759,"east-end boy",0,"east-end boys",0,1,1,0,0,"",3,false
1010760,"west-end girl",0,"west-end girls",0,0,1,1,0,"",3,false
1010761,"mammet dispensator #012P",0,"mammet dispensators #012P",0,0,1,0,0,"",3,true
1010762,"Tsubame",0,"Tsubame",0,0,1,1,1,"",3,false
1010763,"Oboro",0,"Oboro",0,0,1,0,1,"",3,false
1010764,"Tsubame",0,"Tsubame",0,0,1,1,1,"",4,false
1010765,"Alisaie's assistant",0,"Alisaie's assistants",0,1,1,0,1,"",3,false
1010766,"",0,"",0,0,1,0,0,"",5,false
1010767,"",0,"",0,0,1,0,0,"",5,false
1010768,"stalwart sailor",0,"stalwart sailors",0,0,1,0,0,"",3,false
1010769,"Tsubame",0,"Tsubame",0,0,1,1,1,"",3,false
1010770,"Tsubame",0,"Tsubame",0,0,1,1,1,"",4,false
1010771,"",0,"",0,0,1,0,0,"",5,false
1010772,"Briardien",0,"Briardien",0,0,1,0,1,"",3,false
1010773,"Wolfstan",0,"Wolfstan",0,0,1,0,1,"",3,false
1010774,"Wolfstan",0,"Wolfstan",0,0,1,0,1,"",4,false
1010775,"",0,"",0,0,1,0,0,"",5,false
1010776,"",0,"",0,0,1,0,0,"",5,false
1010777,"good little girl",0,"good little girls",0,0,1,1,0,"",3,false
1010778,"Yomei",0,"Yomei",0,0,1,0,1,"",3,true
1010779,"",0,"",0,0,1,0,0,"",5,false
1010780,"mammet dispensator #012P",0,"mammet dispensators #012P",0,0,1,0,0,"",3,true
1010781,"mammet dispensator #012P",0,"mammet dispensators #012P",0,0,1,0,0,"",3,true
1010782,"mammet dispensator #012P",0,"mammet dispensators #012P",0,0,1,0,0,"",3,true
1010783,"Starlight Celebration crier",0,"Starlight Celebration criers",0,0,1,0,0,"",3,true
1010784,"Nashu Mhakaracca",0,"Nashu Mhakaracca",0,0,1,1,1,"",3,false
1010785,"snowy-haired senior",0,"snowy-haired seniors",0,0,1,0,0,"",3,false
1010786,"ceremony concierge",0,"ceremony concierges",0,0,1,0,0,"",3,true
1010787,"ceremony concierge",0,"ceremony concierges",0,0,1,0,0,"",3,true
1010788,"ceremony concierge",0,"ceremony concierges",0,0,1,0,0,"",3,true
1010789,"ceremony concierge",0,"ceremony concierges",0,0,1,0,0,"",3,true
1010790,"mammet dispensator #012P",0,"mammet dispensators #012P",0,0,1,0,0,"",3,true
1010791,"mammet dispensator #012P",0,"mammet dispensators #012P",0,0,1,0,0,"",3,true
1010792,"mammet dispensator #012P",0,"mammet dispensators #012P",0,0,1,0,0,"",3,true
1010793,"mammet dispensator #012P",0,"mammet dispensators #012P",0,0,1,0,0,"",3,true
1010794,"mammet dispensator #012P",0,"mammet dispensators #012P",0,0,1,0,0,"",3,true
1010795,"mammet dispensator #012P",0,"mammet dispensators #012P",0,0,1,0,0,"",3,true
1010796,"mammet interchanger #012T",0,"mammet interchangers #012T",0,0,1,0,0,"",3,true
1010797,"mammet interchanger #012T",0,"mammet interchangers #012T",0,0,1,0,0,"",3,true
1010798,"mammet interchanger #012T",0,"mammet interchangers #012T",0,0,1,0,0,"",3,true
1010799,"mammet interchanger #012T",0,"mammet interchangers #012T",0,0,1,0,0,"",3,true
1010800,"mammet interchanger #012T",0,"mammet interchangers #012T",0,0,1,0,0,"",3,true
1010801,"mammet interchanger #012T",0,"mammet interchangers #012T",0,0,1,0,0,"",3,true
1010802,"Brass Blade captain",0,"Brass Blade captains",0,0,1,0,0,"",3,false
1010803,"Brass Blade",0,"Brass Blades",0,0,1,0,0,"",3,false
1010804,"Brass Blade",0,"Brass Blades",0,0,1,0,0,"",3,false
1010805,"",0,"",0,0,1,0,0,"",5,false
1010806,"hitsuji doshin",0,"hitsuji doshin",0,0,1,0,0,"",3,true
1010807,"bandit leader",0,"bandit leaders",0,0,1,0,0,"",4,false
1010808,"Ixali wing",0,"Ixali wings",0,1,1,0,0,"",4,false
1010809,"Papana",0,"Papana",0,0,1,1,1,"",3,false
1010810,"Adkin",0,"Adkin",0,0,1,0,1,"",3,false
1010811,"Ealdwine",0,"Ealdwine",0,0,1,0,1,"",3,false
1010812,"",0,"",0,0,1,0,0,"",4,false
1010813,"pusillanimous postmoogle",0,"pusillanimous postmoogles",0,0,1,0,0,"",3,false
1010814,"pusillanimous postmoogle",0,"pusillanimous postmoogles",0,0,1,0,0,"",3,false
1010815,"pusillanimous postmoogle",0,"pusillanimous postmoogles",0,0,1,0,0,"",3,false
1010816,"presumptuous postmoogle",0,"presumptuous postmoogles",0,0,1,0,0,"",3,false
1010817,"pusillanimous postmoogle",0,"pusillanimous postmoogles",0,0,1,0,0,"",3,false
1010818,"presumptuous postmoogle",0,"presumptuous postmoogles",0,0,1,0,0,"",3,false
1010819,"presumptuous postmoogle",0,"presumptuous postmoogles",0,0,1,0,0,"",3,false
1010820,"Baderon",0,"Baderon",0,0,1,0,1,"",3,false
1010821,"A-Ruhn-Senna",0,"A-Ruhn-Senna",0,0,1,1,1,"",3,false
1010822,"Raya-O-Senna",0,"Raya-O-Senna",0,0,1,0,1,"",3,false
1010823,"pusillanimous postmoogle",0,"pusillanimous postmoogles",0,0,1,0,0,"",3,false
1010824,"presumptuous postmoogle",0,"presumptuous postmoogles",0,0,1,0,0,"",3,false
1010825,"deputy postmoogle",0,"deputy postmoogles",0,0,1,0,0,"",3,false
1010826,"Midgardsormr",0,"Midgardsormr",0,0,1,0,1,"",4,false
1010827,"Moenbryda",0,"Moenbryda",0,0,1,1,1,"",4,false
1010828,"Nanamo Ul Namo",0,"Nanamo Ul Namo",0,0,1,1,1,"",4,false
1010829,"銅刃団の衛兵A",0,"",0,0,1,0,0,"",4,false
1010830,"Nabriales",0,"Nabriales",0,0,1,0,1,"",4,false
1010831,"Yda",0,"Yda",0,0,1,1,1,"",4,false
1010832,"Raubahn",0,"Raubahn",0,0,1,0,1,"",4,false
1010833,"Raubahn",0,"Raubahn",0,0,1,0,1,"",4,false
1010834,"",0,"",0,0,1,0,0,"",4,false
1010835,"",0,"",0,0,1,0,0,"",4,false
1010836,"",0,"",0,0,1,0,0,"",4,false
1010837,"",0,"",0,0,1,0,0,"",4,false
1010838,"",0,"",0,0,1,0,0,"",4,false
1010839,"",0,"",0,0,1,0,0,"",4,false
1010840,"黒渦団の護衛兵",0,"",0,0,1,0,0,"",4,false
1010841,"異端者",0,"",0,0,1,0,0,"",4,false
1010842,"Midgardsormr",0,"Midgardsormr",0,0,1,0,1,"",4,false
1010843,"Alphinaud",0,"Alphinaud",0,0,1,0,1,"",3,false
1010844,"Riol",0,"Riol",0,0,1,0,1,"",3,false
1010845,"Ilberd",0,"Ilberd",0,0,1,0,1,"",3,false
1010846,"Ilberd",0,"Ilberd",0,0,1,0,1,"",3,false
1010847,"hired thug",0,"hired thugs",0,0,1,0,0,"",3,false
1010848,"",0,"",0,0,1,0,0,"",5,false
1010849,"Ilberd",0,"Ilberd",0,0,1,0,1,"",3,false
1010850,"Yuyuhase",0,"Yuyuhase",0,0,1,0,1,"",3,false
1010851,"Alianne",0,"Alianne",0,0,1,1,1,"",3,false
1010852,"Wilred",0,"Wilred",0,0,1,0,1,"",3,false
1010853,"Riol",0,"Riol",0,0,1,0,1,"",3,false
1010854,"Tataru",0,"Tataru",0,0,1,1,1,"",3,false
1010855,"Lucia",0,"Lucia",0,0,1,1,1,"",3,false
1010856,"Lucia",0,"Lucia",0,0,1,1,1,"",3,false
1010857,"Alphinaud",0,"Alphinaud",0,0,1,0,1,"",3,false
1010858,"Alphinaud",0,"Alphinaud",0,0,1,0,1,"",3,false
1010859,"Tataru",0,"Tataru",0,0,1,1,1,"",3,false
1010860,"Moenbryda",0,"Moenbryda",0,0,1,1,1,"",3,false
1010861,"Wilred",0,"Wilred",0,0,1,0,1,"",3,false
1010862,"Thancred",0,"Thancred",0,0,1,0,1,"",3,false
1010863,"Papalymo",0,"Papalymo",0,0,1,0,1,"",3,false
1010864,"Yda",0,"Yda",0,0,1,1,1,"",3,false
1010865,"Y'shtola",0,"Y'shtola",0,0,1,1,1,"",3,false
1010866,"Moenbryda",0,"Moenbryda",0,0,1,1,1,"",3,false
1010867,"Yuyuhase",0,"Yuyuhase",0,0,1,0,1,"",3,false
1010868,"",0,"",0,0,1,0,0,"",5,false
1010869,"",0,"",0,0,1,0,0,"",5,false
1010870,"Moenbryda",0,"Moenbryda",0,0,1,1,1,"",3,false
1010871,"Thancred",0,"Thancred",0,0,1,0,1,"",3,false
1010872,"Papalymo",0,"Papalymo",0,0,1,0,1,"",3,false
1010873,"Yda",0,"Yda",0,0,1,1,1,"",3,false
1010874,"Y'shtola",0,"Y'shtola",0,0,1,1,1,"",3,false
1010875,"Moenbryda",0,"Moenbryda",0,0,1,1,1,"",3,false
1010876,"Yuyuhase",0,"Yuyuhase",0,0,1,0,1,"",3,false
1010877,"",0,"",0,0,1,0,0,"",5,false
1010878,"",0,"",0,0,1,0,0,"",5,false
1010879,"Moenbryda",0,"Moenbryda",0,0,1,1,1,"",3,false
1010880,"Moenbryda",0,"Moenbryda",0,0,1,1,1,"",3,false
1010881,"Doman watch",0,"Doman watches",0,0,1,0,0,"",3,false
1010882,"F'lhaminn",0,"F'lhaminn",0,0,1,1,1,"",3,false
1010883,"Higiri",0,"Higiri",0,0,1,1,1,"",3,false
1010884,"Hoary Boulder",0,"Hoary Boulder",0,0,1,0,1,"",3,false
1010885,"Coultenet",0,"Coultenet",0,0,1,0,1,"",3,false
1010886,"Thancred",0,"Thancred",0,0,1,0,1,"",3,false
1010887,"Yda",0,"Yda",0,0,1,1,1,"",3,false
1010888,"Papalymo",0,"Papalymo",0,0,1,0,1,"",3,false
1010889,"Y'shtola",0,"Y'shtola",0,0,1,1,1,"",3,false
1010890,"Moenbryda",0,"Moenbryda",0,0,1,1,1,"",3,false
1010891,"Tataru",0,"Tataru",0,0,1,1,1,"",3,false
1010892,"F'lhaminn",0,"F'lhaminn",0,0,1,1,1,"",3,false
1010893,"Hoary Boulder",0,"Hoary Boulder",0,0,1,0,1,"",3,false
1010894,"Coultenet",0,"Coultenet",0,0,1,0,1,"",3,false
1010895,"Higiri",0,"Higiri",0,0,1,1,1,"",3,false
1010896,"Minfilia",0,"Minfilia",0,0,1,1,1,"",3,false
1010897,"Minfilia",0,"Minfilia",0,0,1,1,1,"",3,false
1010898,"Thancred",0,"Thancred",0,0,1,0,1,"",3,false
1010899,"Yda",0,"Yda",0,0,1,1,1,"",3,false
1010900,"Papalymo",0,"Papalymo",0,0,1,0,1,"",3,false
1010901,"Y'shtola",0,"Y'shtola",0,0,1,1,1,"",3,false
1010902,"Thancred",0,"Thancred",0,0,1,0,1,"",3,false
1010903,"Yda",0,"Yda",0,0,1,1,1,"",3,false
1010904,"Papalymo",0,"Papalymo",0,0,1,0,1,"",3,false
1010905,"Y'shtola",0,"Y'shtola",0,0,1,1,1,"",3,false
1010906,"Tataru",0,"Tataru",0,0,1,1,1,"",3,false
1010907,"F'lhaminn",0,"F'lhaminn",0,0,1,1,1,"",3,false
1010908,"Hoary Boulder",0,"Hoary Boulder",0,0,1,0,1,"",3,false
1010909,"Coultenet",0,"Coultenet",0,0,1,0,1,"",3,false
1010910,"Higiri",0,"Higiri",0,0,1,1,1,"",3,false
1010911,"Tataru",0,"Tataru",0,0,1,1,1,"",3,false
1010912,"F'lhaminn",0,"F'lhaminn",0,0,1,1,1,"",3,false
1010913,"Higiri",0,"Higiri",0,0,1,1,1,"",3,false
1010914,"Thancred",0,"Thancred",0,0,1,0,1,"",3,false
1010915,"Yda",0,"Yda",0,0,1,1,1,"",3,false
1010916,"Papalymo",0,"Papalymo",0,0,1,0,1,"",3,false
1010917,"Y'shtola",0,"Y'shtola",0,0,1,1,1,"",3,false
1010918,"",0,"",0,0,1,0,0,"",5,false
1010919,"",0,"",0,0,1,0,0,"",5,false
1010920,"",0,"",0,0,1,0,0,"",5,false
1010921,"",0,"",0,0,1,0,0,"",5,false
1010922,"",0,"",0,0,1,0,0,"",5,false
1010923,"",0,"",0,0,1,0,0,"",5,false
1010924,"Alianne",0,"Alianne",0,0,1,1,1,"",3,false
1010925,"Alphinaud",0,"Alphinaud",0,0,1,0,1,"",3,false
1010926,"Tataru",0,"Tataru",0,0,1,1,1,"",3,false
1010927,"Yugiri",0,"Yugiri",0,0,1,1,1,"",4,false
1010928,"Alphinaud",0,"Alphinaud",0,0,1,0,1,"",3,false
1010929,"Yda",0,"Yda",0,0,1,1,1,"",3,false
1010930,"Alphinaud",0,"Alphinaud",0,0,1,0,1,"",3,false
1010931,"Alphinaud",0,"Alphinaud",0,0,1,0,1,"",3,false
1010932,"",0,"",0,0,1,0,0,"",5,false
1010933,"",0,"",0,0,1,0,0,"",5,false
1010934,"",0,"",0,0,1,0,0,"",5,false
1010935,"",0,"",0,0,1,0,0,"",5,false
1010936,"",0,"",0,0,1,0,0,"",5,false
1010937,"",0,"",0,0,1,0,0,"",5,false
1010938,"",0,"",0,0,1,0,0,"",5,false
1010939,"trembling Temple Knight",0,"trembling Temple Knights",0,0,1,0,0,"",3,false
1010940,"tenterhooked Temple Knight",0,"tenterhooked Temple Knights",0,0,1,1,0,"",3,false
1010941,"dyspeptic dragoon",0,"dyspeptic dragoons",0,0,1,1,0,"",3,false
1010942,"bothered bowman",0,"bothered bowmen",0,0,1,0,0,"",3,false
1010943,"",0,"",0,0,1,0,0,"",5,false
1010944,"",0,"",0,0,1,0,0,"",5,false
1010945,"",0,"",0,0,1,0,0,"",5,false
1010946,"",0,"",0,0,1,0,0,"",5,false
1010947,"",0,"",0,0,1,0,0,"",5,false
1010948,"",0,"",0,0,1,0,0,"",5,false
1010949,"",0,"",0,0,1,0,0,"",5,false
1010950,"",0,"",0,0,1,0,0,"",5,false
1010951,"Alphinaud",0,"Alphinaud",0,0,1,0,1,"",3,false
1010952,"Estinien",0,"Estinien",0,0,1,0,1,"",3,false
1010953,"Alphinaud",0,"Alphinaud",0,0,1,0,1,"",3,false
1010954,"Tataru",0,"Tataru",0,0,1,1,1,"",3,false
1010955,"adept adventurer",0,"adept adventurers",0,1,1,0,0,"",3,false
1010956,"austere adventurer",0,"austere adventurers",0,1,1,0,0,"",3,false
1010957,"angular adventurer",0,"angular adventurers",0,1,1,0,0,"",3,false
1010958,"accomplished adventurer",0,"accomplished adventurers",0,1,1,1,0,"",3,false
1010959,"",0,"",0,0,1,0,0,"",5,false
1010960,"Tataru",0,"Tataru",0,0,1,1,1,"",3,false
1010961,"Tataru",0,"Tataru",0,0,1,1,1,"",3,false
1010962,"",0,"",0,0,1,0,0,"",5,false
1010963,"",0,"",0,0,1,0,0,"",5,false
1010964,"",0,"",0,0,1,0,0,"",5,false
1010965,"",0,"",0,0,1,0,0,"",5,false
1010966,"",0,"",0,0,1,0,0,"",5,false
1010967,"",0,"",0,0,1,0,0,"",5,false
