Index,0 [UBYTE(0x3)][0x6],1 [UBYTE(0x3)][0x7],2 [BBOOL(0x19)][0x10],3 [UBYTE(0x3)][0x8],4 [UBYTE(0x3)][0x9],5 [UBYTE(0x3)][0xa],6 [STRING(0x0)][0x0],7 [UBYTE(0x3)][0xb],8 [UBYTE(0x3)][0xc],9 [UBYTE(0x3)][0xd],10 [UBYTE(0x3)][0xe],11 [UBYTE(0x3)][0xf],12 [USHORT(0x5)][0x4],13 [BBOOL(0x1a)][0x10],14 [BBOOL(0x1b)][0x10],15 [BBOOL(0x1c)][0x10],16 [BBOOL(0x1d)][0x10],17 [BBOOL(0x1e)][0x10]
4092,0,1,false,0,0,0,"gs_roulette/m0078/mon_sp004_hit",0,0,0,0,3,0,false,false,false,false,true
4093,0,3,false,0,0,1,"gs_roulette/m0078/mon_sp005",0,1,1,1,3,0,false,false,false,false,true
4094,0,1,false,0,0,0,"gs_roulette/m0078/mon_sp005_hit",0,0,0,0,3,0,false,false,false,false,true
4095,0,3,false,0,0,0,"mon_sp/gimmick/mokuyaku_genryu_yoin",0,0,0,0,3,0,false,false,false,false,true
4096,0,1,false,0,0,0,"mon_sp/gimmick/mokuyaku_genryu_yoin_hit",0,0,0,0,3,0,false,false,false,false,true
4097,0,3,false,0,0,0,"mon_sp/gimmick/mokuyaku_genryu_bom1",0,0,0,0,3,0,false,false,false,false,true
4098,0,1,false,0,0,0,"mon_sp/gimmick/mokuyaku_genryu_bom1_hit",0,0,0,0,3,0,false,false,false,false,true
4099,0,3,false,0,0,0,"mon_sp/gimmick/mokuyaku_genryu_bom2",0,0,0,0,3,0,false,false,false,false,true
4100,0,1,false,0,0,0,"mon_sp/gimmick/mokuyaku_genryu_bom2_hit",0,0,0,0,3,0,false,false,false,false,true
4101,0,3,false,0,0,0,"mon_sp/gimmick/mokuyaku_genryu_bom3",0,0,0,0,3,0,false,false,false,false,true
4102,0,1,false,0,0,0,"mon_sp/gimmick/mokuyaku_genryu_bom3_hit",0,0,0,0,3,0,false,false,false,false,true
4103,1,1,false,0,7,0,"partsbreak/parts_break_1_start",0,0,0,0,3,0,false,false,true,false,true
4104,2,0,true,0,7,0,"partsbreak/parts_break_1_loop",0,0,0,0,3,0,false,false,true,false,true
4105,0,1,false,0,7,0,"partsbreak/parts_break_1_end",0,0,0,0,3,0,false,false,true,false,true
4106,1,1,false,0,8,0,"partsbreak/parts_break_2_start",0,0,0,0,3,0,false,false,true,false,true
4107,2,0,true,0,8,0,"partsbreak/parts_break_2_loop",0,0,0,0,3,0,false,false,true,false,true
4108,0,1,false,0,8,0,"partsbreak/parts_break_2_end",0,0,0,0,3,0,false,false,true,false,true
4109,1,1,false,0,9,0,"partsbreak/parts_break_3_start",0,0,0,0,3,0,false,false,true,false,true
4110,2,0,true,0,9,0,"partsbreak/parts_break_3_loop",0,0,0,0,3,0,false,false,true,false,true
4111,0,1,false,0,9,0,"partsbreak/parts_break_3_end",0,0,0,0,3,0,false,false,true,false,true
4112,1,1,false,0,10,0,"partsbreak/parts_break_4_start",0,0,0,0,3,0,false,false,true,false,true
4113,2,0,true,0,10,0,"partsbreak/parts_break_4_loop",0,0,0,0,3,0,false,false,true,false,true
4114,0,1,false,0,10,0,"partsbreak/parts_break_4_end",0,0,0,0,3,0,false,false,true,false,true
4115,1,1,false,0,11,0,"partsbreak/parts_break_5_start",0,0,0,0,0,0,false,false,true,false,true
4116,2,0,true,0,11,0,"partsbreak/parts_break_5_loop",0,0,0,0,0,0,false,false,true,false,true
4117,0,1,false,0,11,0,"partsbreak/parts_break_5_end",0,0,0,0,0,0,false,false,true,false,true
4118,0,1,false,0,0,0,"",0,0,0,0,0,0,false,false,false,false,true
4119,0,1,false,0,0,0,"",0,0,0,0,0,0,false,false,false,false,true
4120,0,1,false,0,0,0,"",0,0,0,0,0,0,false,false,false,false,true
4121,0,3,false,0,0,0,"mon_sp/gimmick/amda_hard_yamienergy",0,0,0,0,3,0,false,false,false,false,true
4122,0,3,false,0,0,0,"mon_sp/gimmick/cerberus_hakidasu",0,0,0,0,3,0,false,false,false,false,true
4123,0,1,false,0,0,0,"mon_sp/gimmick/cerberus_hakidasu_hit",0,0,0,0,3,0,false,false,false,false,true
4124,0,3,false,0,0,0,"mon_sp/gimmick/wanparehard_totem_dmgup",0,0,0,0,3,0,false,false,false,false,true
4125,0,3,false,0,0,0,"mon_sp/gimmick/wanparehard_totem_firestk",0,0,0,0,3,0,false,false,false,false,true
4126,0,3,false,0,0,0,"mon_sp/gimmick/wanparehard_totem_tord",0,0,0,0,3,0,false,false,false,false,true
4127,0,3,false,0,0,0,"mon_sp/gimmick/wanparehard_totem_hev",0,0,0,0,3,0,false,false,false,false,true
4128,0,3,false,0,0,0,"mon_sp/gimmick/hirudi_enkidou_ito",0,0,0,0,3,0,false,false,false,false,true
4129,0,1,false,0,0,0,"mon_sp/gimmick/hirudi_enkidou_ito_hit",0,0,0,0,3,0,false,false,false,false,true
4130,0,3,false,0,0,0,"mon_sp/gimmick/hirudi_enkidou_earora",0,0,0,0,3,0,false,false,false,false,true
4131,0,1,false,0,0,0,"mon_sp/gimmick/hirudi_enkidou_earora_hit",0,0,0,0,3,0,false,false,false,false,true
4132,0,3,false,0,0,0,"mon_sp/gimmick/hirudi_kamaitachi_uchiage",0,0,0,0,3,0,false,false,false,false,true
4133,0,1,false,0,0,0,"mon_sp/gimmick/hirudi_kamaitachi_uchiage_hit",0,0,0,0,3,0,false,false,false,false,true
4134,0,3,false,0,0,0,"mon_sp/gimmick/hirudi_kamaitachi_zentai",0,0,0,0,3,0,false,false,false,false,true
4135,0,1,false,0,0,0,"mon_sp/gimmick/hirudi_kamaitachi_zentai_hit",0,0,0,0,3,0,false,false,false,false,true
4136,0,3,false,0,0,0,"mon_sp/gimmick/hirudi_kaminari_bakuhatsu",0,0,0,0,3,0,false,false,false,false,true
4137,0,1,false,0,0,0,"mon_sp/gimmick/hirudi_kaminari_bakuhatsu_hit",0,0,0,0,3,0,false,false,false,false,true
4138,0,3,false,0,0,0,"mon_sp/gimmick/hirudi_ryuzu_raid",0,0,0,0,3,0,false,false,false,false,true
4139,0,1,false,0,0,0,"mon_sp/gimmick/hirudi_ryuzu_raid_hit",0,0,0,0,3,0,false,false,false,false,true
4140,0,3,false,0,0,0,"mon_sp/gimmick/hirudi_gilgamesh_renzokugiri",0,0,0,0,3,0,false,false,false,false,true
4141,0,1,false,0,0,0,"mon_sp/gimmick/hirudi_gilgamesh_renzokugiri_hit",0,0,0,0,3,0,false,false,false,false,true
4142,0,3,false,0,0,0,"mon_sp/gimmick/hirudi_gilgamesh_setsu",0,0,0,0,3,0,false,false,false,false,true
4143,0,1,false,0,0,0,"mon_sp/gimmick/hirudi_gilgamesh_setsu_hit",0,0,0,0,3,0,false,false,false,false,true
4144,0,3,false,0,0,0,"mon_sp/gimmick/hirudi_gilgamesh_getsu",0,0,0,0,3,0,false,false,false,false,true
4145,0,1,false,0,0,0,"mon_sp/gimmick/hirudi_gilgamesh_getsu_hit",0,0,0,0,3,0,false,false,false,false,true
4146,0,3,false,0,0,0,"mon_sp/gimmick/hirudi_gilgamesh_ka",0,0,0,0,3,0,false,false,false,false,true
4147,0,1,false,0,0,0,"mon_sp/gimmick/hirudi_gilgamesh_ka_hit",0,0,0,0,3,0,false,false,false,false,true
4148,0,3,false,0,0,0,"mon_sp/gimmick/amda_hard_yarikougeki",0,0,0,0,3,0,false,false,false,false,true
4149,0,1,false,0,0,0,"mon_sp/gimmick/amda_hard_yarikougeki_hit",0,0,0,0,3,0,false,false,false,false,true
4150,2,0,true,0,0,1,"cr_mon/m0037/cr_mon001_loop",0,0,1,0,3,0,false,false,false,false,true
4151,0,3,false,0,0,1,"cr_mon/m0037/cr_mon001",0,0,1,0,3,0,false,false,false,false,true
4152,0,3,false,0,0,1,"cr_mon/m0016/cr_mon001",0,0,1,0,3,0,false,false,false,false,true
4153,0,3,false,0,0,1,"cr_mon/m0088/cr_mon001",0,0,1,0,3,0,false,false,false,false,true
4154,0,3,false,0,0,1,"cr_mon/m0050/cr_mon001",0,0,1,0,3,0,false,false,false,false,true
4155,2,0,true,0,0,1,"cr_mon/m0054/cr_mon001_loop",0,0,1,0,3,0,false,false,false,false,true
4156,0,3,false,0,0,1,"cr_mon/m0054/cr_mon001",0,0,1,0,3,0,false,false,false,false,true
4157,0,3,false,0,0,1,"cr_mon/m0045/cr_mon001",0,0,1,0,3,0,false,false,false,false,true
4158,2,0,true,0,0,1,"cr_mon/m0034/cr_mon001_loop",0,0,1,0,3,0,false,false,false,false,true
4159,0,3,false,0,0,1,"cr_mon/m0034/cr_mon001",0,0,1,0,3,0,false,false,false,false,true
4160,0,3,false,0,0,0,"mon_sp/gimmick/ishugarudo_ballista_shot",0,0,0,0,3,0,false,false,false,false,true
4161,0,1,false,0,0,0,"mon_sp/gimmick/ishugarudo_ballista_shot_hit",0,0,0,0,3,0,false,false,false,false,true
4162,0,3,false,0,0,0,"mon_sp/gimmick/ishugarudo_doragon_humitsuke",0,0,0,0,3,0,false,false,false,false,true
4163,0,1,false,0,0,0,"mon_sp/gimmick/ishugarudo_doragon_humitsuke_hit",0,0,0,0,3,0,false,false,false,false,true
4164,0,3,false,0,0,1,"human_sp/c0101/human_sp024",0,1,2,1,3,0,false,false,false,false,true
4165,0,1,false,0,0,0,"human_sp/c0101/human_sp024_hit",0,0,0,0,3,0,false,false,false,false,true
4166,0,3,false,0,0,1,"human_sp/c0101/human_sp025",0,1,1,1,3,0,false,false,false,false,true
4167,0,1,false,0,0,0,"human_sp/c0101/human_sp025_hit",0,0,0,0,3,0,false,false,false,false,true
4168,0,3,false,0,0,1,"human_sp/c0101/human_sp026",0,1,1,1,3,0,false,false,false,false,true
4169,0,1,false,0,0,0,"human_sp/c0101/human_sp026_hit",0,0,0,0,3,0,false,false,false,false,true
4170,0,3,false,0,0,1,"human_sp/c0101/human_sp027",0,1,1,1,3,0,false,false,false,false,true
4171,0,1,false,0,0,0,"human_sp/c0101/human_sp027_hit",0,0,0,0,3,0,false,false,false,false,true
4172,0,3,false,0,0,1,"human_sp/c0101/human_sp028",0,1,1,1,3,0,false,false,false,false,true
4173,0,3,false,0,0,1,"human_sp/c0101/human_sp029",0,1,1,1,3,0,false,false,false,false,true
4174,0,1,false,0,0,0,"human_sp/c0101/human_sp029_hit",0,0,0,0,3,0,false,false,false,false,true
4175,0,3,false,0,0,1,"human_sp/c0101/human_sp030",0,1,1,1,3,0,false,false,false,false,true
4176,0,1,false,0,0,0,"human_sp/c0101/human_sp030_hit",0,0,0,0,3,0,false,false,false,false,true
4177,0,3,false,0,0,0,"mon_sp/gimmick/asien_cometo_chakudan",0,0,0,0,3,0,false,false,false,false,true
4178,0,1,false,0,0,0,"mon_sp/gimmick/asien_cometo_chakudan_hit",0,0,0,0,3,0,false,false,false,false,true
4179,0,3,false,0,0,0,"mon_sp/gimmick/asien_meteo_chakudan",0,0,0,0,3,0,false,false,false,false,true
4180,0,1,false,0,0,0,"mon_sp/gimmick/asien_meteo_chakudan_hit",0,0,0,0,3,0,false,false,false,false,true
4181,0,3,false,0,0,0,"mon_sp/gimmick/asien_meruton",0,0,0,0,3,0,false,false,false,false,true
4182,0,1,false,0,0,0,"mon_sp/gimmick/asien_meruton_hit",0,0,0,0,3,0,false,false,false,false,true
4183,0,3,false,0,0,0,"mon_sp/gimmick/mokuyaku_twep_bom",0,0,0,0,3,0,false,false,false,false,true
4184,0,1,false,0,0,0,"mon_sp/gimmick/mokuyaku_twep_bom_hit",0,0,0,0,3,0,false,false,false,false,true
4185,0,1,false,0,0,0,"",0,0,0,0,0,0,false,false,false,false,true
4186,0,0,true,4,0,2,"event_base/event_base_test",0,2,1,2,3,0,false,false,false,false,true
4187,0,0,true,10,0,1,"event_base/event_base_ground_tired_stop",2,2,1,2,3,0,true,false,false,false,true
4188,0,1,false,0,0,1,"weeklylot/shot",0,2,1,2,3,0,false,false,false,false,true
4189,0,3,true,0,1,2,"normal/Holding Totem",0,2,1,2,3,0,false,false,false,false,true
4190,0,0,true,10,0,1,"event_base/hugging the air",0,2,1,2,3,0,true,false,false,false,true
4191,0,0,true,10,0,1,"event_base/event_base_hug_pose2",0,2,1,2,3,0,true,false,false,false,true
4192,0,0,true,10,0,2,"event_base/event_base_lie_dying",2,2,1,2,3,0,false,false,false,false,true
4193,0,0,true,4,0,1,"event_base/special Thinking",0,2,1,2,3,0,true,false,false,false,true
4194,0,1,false,7,0,0,"event/Point at someone",0,2,1,2,3,44,true,false,false,false,true
4195,0,0,true,5,0,0,"event_base/event_base_ground_sit_girl",2,2,1,2,3,0,true,false,false,false,true
4196,0,0,true,4,0,0,"event_base/Standing Hands on hip",0,2,1,2,3,0,true,false,false,false,true
4197,0,0,true,4,0,2,"event_base/Standing Shivering",0,2,1,2,3,0,true,false,false,false,true
4198,0,0,true,5,0,2,"event_base/Siting Shivering",2,2,1,2,3,0,true,false,false,false,true
4199,0,0,true,5,0,2,"event_base/Kneeling",1,2,1,2,3,0,true,false,false,false,true
4200,0,0,true,5,0,2,"event_base/On Knees Examine",1,2,1,2,3,0,true,false,false,false,true
4201,0,0,true,5,0,2,"event_base/Crouching Stirring the pot",1,2,1,2,3,0,true,false,false,false,true
4202,0,0,true,5,0,1,"event_base/sitting Headache",2,2,1,2,3,0,true,false,false,false,true
4203,0,0,true,6,0,1,"event_base/Sitting Writing",3,1,1,1,3,0,true,false,false,false,true
4204,0,0,true,4,0,2,"event_base/Standing Wounded",0,2,1,2,3,0,true,false,false,false,true
4205,0,0,true,10,0,2,"event_base/event_base_box_sit_girl",3,2,1,2,3,0,true,false,false,false,true
4206,0,0,true,5,0,2,"event_base/Sitting Wounded",2,2,1,2,3,0,true,false,false,false,true
4207,0,0,true,4,0,2,"event_base/Stand guard",0,1,1,1,3,0,true,false,false,false,true
4208,0,0,true,10,0,1,"event_base/Sleeping Wounded",2,2,1,2,3,0,true,false,false,false,true
4209,0,0,true,10,0,1,"event_base/Grabing onto ledge",2,2,1,2,3,0,true,false,false,false,true
4210,0,0,true,10,0,2,"event_base/Elderly Staff Pose",0,2,1,2,3,0,true,false,false,false,true
4211,0,0,true,4,0,1,"event_base/Spyglass Looking1 (Weapon Drawn)",0,1,1,1,3,0,true,false,false,false,true
4212,0,0,true,4,0,1,"event_base/Spyglass Looking2 (Weapon Drawn)",0,1,1,1,3,0,true,false,false,false,true
4213,0,0,true,4,0,1,"event_base/Spyglass Looking3 (Weapon Drawn)",0,1,1,1,3,0,true,false,false,false,true
4214,0,0,true,4,0,1,"event_base/Spyglass Looking4 (Weapon Drawn)",0,1,1,1,3,0,true,false,false,false,true
4215,0,0,true,4,0,2,"event_base/Frightened 3",0,2,1,2,3,0,true,false,false,false,true
4216,0,0,true,10,0,1,"event_base/Siting Woodcuting",3,1,1,1,3,0,true,false,false,false,true
4217,0,0,true,4,0,2,"event_base/Thinking Small Chuckle",0,2,1,2,3,0,true,false,false,false,true
4218,0,1,false,7,0,0,"event/Explaining (1Hand No Expression)",0,2,1,2,3,48,true,false,false,false,true
4219,0,1,false,7,0,0,"event/Explaining (No Expression)",0,2,1,2,3,47,true,false,false,false,true
4220,0,1,false,7,0,0,"event/Special Explaining (No Expression)",0,2,1,2,3,0,true,false,false,false,true
4221,0,1,false,7,0,0,"event/event_aristocrat_greeting",0,2,1,2,3,0,true,false,false,false,true
4222,0,1,false,7,0,2,"event/ChestPain Standing (Facial Expression)",0,2,1,2,3,0,true,false,false,false,true
4223,0,0,true,4,0,1,"event_base/Looking Down (1Hand)",0,2,1,2,3,0,true,false,false,false,true
4224,0,1,false,7,0,1,"event/event_scar_touch",0,2,1,2,3,0,true,false,false,false,true
4225,0,1,false,7,0,1,"event/Skill get2",0,2,1,2,3,0,true,false,false,false,true
4226,0,1,false,7,0,0,"event/event_moogle_song",0,2,1,2,3,0,true,false,false,false,true
4227,0,0,true,4,0,1,"event_base/event_base_caution",0,2,1,2,3,0,true,false,false,false,true
4228,0,0,true,10,0,0,"event_base/event_base_landing",1,2,1,2,3,0,true,false,false,false,true
4229,0,1,false,7,0,1,"event/Small Shrug",0,2,1,2,3,53,true,false,false,false,true
4230,0,1,false,7,0,0,"lcut/pop",0,0,1,0,3,0,false,false,false,false,true
4231,0,1,false,7,0,0,"lcut/depop",0,0,1,0,3,0,false,false,false,false,true
4232,0,0,true,4,0,0,"event_base/event_base_knock_wall",0,2,1,2,3,0,true,false,false,false,true
4233,0,0,true,4,0,0,"event_base/Bard Harp Struming (Cutscene)",0,2,1,2,3,0,false,false,false,false,true
4234,0,0,true,6,0,1,"event_base/Lords of Verminion",3,2,1,2,3,0,false,false,false,false,true
4235,0,1,false,7,0,1,"event/event_look_around",0,2,1,2,3,0,true,false,false,false,true
4236,0,1,false,7,0,1,"event/Finger Waving No",0,2,1,2,3,0,true,false,false,false,true
4237,0,1,true,0,0,2,"event_base/mount_hiroshi",0,2,1,2,1,0,false,false,false,false,true
4238,0,2,false,0,0,1,"event/mount_talk_hiroshi",0,2,1,2,1,0,false,false,false,false,true
4239,0,2,false,0,2,2,"event/mount_talk0_hiroshi",0,2,0,2,1,0,false,false,false,false,true
4240,0,2,false,0,2,2,"event/mount_talk0_hiroshi",0,2,0,2,1,0,false,false,false,false,true
4241,0,1,false,7,0,0,"event/Really High Wave",0,2,1,2,3,0,true,false,false,false,true
4242,0,1,false,7,0,1,"event/Vundu Dance",0,2,1,2,3,0,true,false,false,false,true
4243,0,0,true,10,0,1,"event_base/event_base_dancer2",0,2,1,2,3,0,true,false,false,false,true
4244,0,1,false,0,0,1,"event/HW Relic Get",0,1,2,1,3,0,true,false,false,false,true
4245,0,0,true,4,0,1,"event_base/event_base_look_up",0,2,1,2,3,0,true,false,false,false,true
4246,0,0,true,4,0,0,"event_base/Showing your Fist at target",0,2,1,2,3,0,true,false,false,false,true
4247,0,1,false,7,0,2,"event/Powering up (ends upon use)",0,2,1,2,3,0,true,false,false,false,true
4248,0,1,false,7,0,2,"event/event_banu_dance_single_vfx",0,2,1,2,3,0,true,false,false,false,true
4249,0,1,false,0,0,2,"event_base/event_base_fishing_stand_start",0,0,1,1,3,0,false,false,false,false,true
4250,0,1,false,0,0,2,"event_base/event_base_fishing_stand_end",0,0,1,1,3,0,false,false,false,false,true
4251,0,0,true,4,0,0,"event_base/event_base_manure_sprinkle_bar",0,2,1,2,3,0,true,false,false,false,true
4252,0,0,true,4,0,0,"event_base/event_base_hair_shop",0,1,1,1,3,0,true,false,false,false,true
4253,0,0,true,4,0,2,"event_base/Standing fishing idle",0,0,1,1,3,0,false,false,false,false,true
4254,0,1,false,7,0,1,"event/Standing Silent prayer",0,2,1,2,3,0,true,false,false,false,true
4255,0,1,false,7,0,0,"event/Worried at Npc Animation",0,2,1,2,3,0,true,false,false,false,true
4256,0,1,false,7,0,0,"event/Turn Left",0,2,1,2,3,0,true,false,false,false,true
4257,0,1,false,7,0,0,"event/Turn Right",0,2,1,2,3,0,true,false,false,false,true
4258,0,0,true,10,0,1,"event_base/event_base_lie_dying_lean",2,2,1,2,3,0,true,false,false,false,true
4259,0,1,false,7,0,0,"event/Charge forward",0,2,1,2,3,0,true,false,false,false,true
4260,0,1,false,7,0,1,"event/Echo Headache Animation",0,2,1,2,3,0,true,false,false,false,true
4261,0,1,false,0,0,1,"event/Fistpump (Weapon Drawn)",0,1,1,1,3,0,true,false,false,false,true
4262,0,1,false,7,0,0,"event/Thats it! ive come up with a new recipe",0,2,1,2,3,0,true,false,false,false,true
4263,0,0,true,4,0,1,"event_base/event_base_hammer_delicate",0,1,1,1,3,0,true,false,false,false,true
4264,0,1,false,7,0,0,"event/event_raise_weapon",0,1,1,1,3,0,true,false,false,false,true
4265,0,1,false,7,0,0,"event/event_fly_away",0,2,1,2,3,0,true,false,false,false,true
4266,0,0,true,4,0,1,"event_base/Sleeping Racial",2,2,1,2,3,0,true,false,false,false,true
4267,0,0,true,4,0,1,"event_base/Breathing Control",0,2,1,2,3,0,true,false,false,false,true
4268,0,0,true,4,0,1,"event_base/Talking+pointing Right",0,2,1,2,3,0,true,false,false,false,true
4269,0,0,true,10,0,0,"event_base/event_base_chair_sit_table_foot",3,2,1,2,3,0,false,false,false,false,true
4270,0,0,true,10,0,2,"event_base/Winded (Weapon Drawn)",1,1,1,1,3,0,false,false,false,false,true
4271,0,0,true,4,0,1,"event_base/event_base_working",0,1,1,1,3,0,true,false,false,false,true
4272,0,0,true,4,0,1,"event_base/event_base_working2",0,1,1,1,3,0,true,false,false,false,true
4273,0,0,true,10,0,1,"event_base/event_base_ground_working",2,1,1,1,3,0,true,false,false,false,true
4274,0,0,true,10,0,1,"event_base/event_base_moogle_dance_man",0,2,1,2,3,0,true,false,false,false,true
4275,0,0,true,10,0,1,"event_base/event_base_moogle_dance_woman",0,2,1,2,3,0,true,false,false,false,true
4276,0,0,true,4,0,2,"event_base/Boxing (Weapon Drawn)",0,1,1,1,3,0,true,false,false,false,true
4277,0,0,true,4,0,0,"event_base/event_base_moogle_song",0,2,1,2,3,0,true,false,false,false,true
4278,0,1,false,7,0,1,"event/event_moogle_dance_man",0,2,1,2,3,0,true,false,false,false,true
4279,0,1,false,7,0,1,"event/event_moogle_dance_woman",0,2,1,2,3,0,true,false,false,false,true
4280,0,0,true,4,0,1,"event_base/Standing Looking Around",0,2,1,2,3,0,true,false,false,false,true
4281,0,1,false,7,0,1,"event/RedRanger",0,2,1,2,3,0,true,false,false,false,true
4282,0,1,false,7,0,1,"event/BlackRanger",0,2,1,2,3,0,true,false,false,false,true
4283,0,1,false,7,0,1,"event/YellowRanger",0,2,1,2,3,0,true,false,false,false,true
4284,0,1,false,7,0,1,"event/Spurts of snowflakes",0,2,1,2,3,0,true,false,false,false,true
4285,0,1,false,7,0,1,"event/Anime Betrayal",0,2,1,2,3,0,true,false,false,false,true
4286,0,0,true,4,0,2,"event_base/Godbert Squats",0,2,1,2,3,0,true,false,false,false,true
4287,0,0,true,4,0,2,"event_base/event_base_fast_squat_carry_big",0,1,1,1,3,0,true,false,false,false,true
4288,0,1,false,0,0,0,"event/Fire infront of player",0,2,1,2,3,0,true,false,false,false,true
4289,0,1,false,7,0,0,"event/Floating orb infront of player",0,2,1,2,3,0,true,false,false,false,true
4290,0,0,true,4,0,0,"event_base/event_base_attack",0,2,1,2,3,0,true,false,false,false,true
4291,0,1,false,7,0,0,"event/event_m8047_appearance",0,2,1,2,3,0,true,false,false,false,true
4292,0,1,false,7,0,0,"event/event_lie_to_idle",0,2,1,2,3,0,true,false,false,false,true
4293,0,1,false,0,0,0,"event/event_m8066_damage",0,2,1,2,3,0,true,false,false,false,true
4294,0,0,true,4,0,0,"event_base/event_base_precocious_pose1",0,2,1,2,0,0,true,false,false,false,true
4295,0,0,true,4,0,0,"event_base/event_base_precocious_pose2",0,2,1,2,0,0,true,false,false,false,true
4296,0,0,true,10,0,0,"event/Lying on the ground Staring forward",2,2,1,2,0,0,false,false,false,false,true
4297,0,1,false,7,0,1,"emote/Moogle Dance",0,2,1,2,0,0,false,false,false,false,true
4298,0,0,true,10,0,1,"event_base/event_base_sundance2",0,2,1,2,0,0,false,false,false,false,true
4299,0,0,true,4,0,1,"event_base/Linkpearl Listening/Responding",0,2,1,2,0,0,true,false,false,false,true
4300,0,0,true,10,0,1,"event_base/Kneeling prayer (weapondrawn)",1,1,1,1,0,0,true,false,false,false,true
4301,0,1,false,7,0,0,"event/event_joy_girl",0,2,1,2,0,0,true,false,false,false,true
4302,0,1,false,7,0,0,"event/event_joy_st_girl",0,2,1,2,0,0,true,false,false,false,true
4303,0,1,false,7,0,1,"event/Putting on Goggles",0,2,1,2,0,0,true,false,false,false,true
4304,0,0,true,10,0,1,"event_base/Casket Pose",0,2,1,2,0,0,false,false,false,false,true
4305,0,1,false,0,0,0,"lcut/show02",0,0,1,0,3,0,false,false,false,false,true
4306,0,0,true,4,0,1,"event_base/event_base_talk_memo_brush",0,1,1,1,0,0,true,false,false,false,true
4307,0,0,true,4,0,1,"event_base/event_base_stand_memo_up_brush",0,1,1,1,0,0,true,false,false,false,true
4308,0,0,true,4,0,1,"event_base/event_base_stand_memo_brush",0,1,1,1,0,0,true,false,false,false,true
4309,0,0,true,4,0,2,"event_base/event_base_samurai_stand1",0,2,1,2,0,0,true,false,false,false,true
4310,0,0,true,4,0,2,"event_base/event_base_samurai_stand2",0,2,1,2,0,0,true,false,false,false,true
4311,0,0,true,10,0,2,"event_base/event_base_katana_stand",0,1,1,1,0,0,false,false,false,false,true
4312,0,1,false,7,0,0,"event/event_laugh_big",0,2,1,2,0,0,true,false,false,false,true
4313,0,0,true,4,0,1,"event_base/event_base_weapon_check_spear",0,1,1,1,0,0,false,false,false,false,true
4314,0,0,true,4,0,1,"event_base/event_base_weapon_check_sword",0,1,1,1,0,0,false,false,false,false,true
4315,0,0,true,4,0,1,"event_base/event_base_shop_call2",0,2,1,2,0,0,true,false,false,false,true
4316,0,0,true,4,0,2,"event_base/event_base_practice_swing",0,1,1,1,0,0,false,false,false,false,true
4317,0,0,true,4,0,1,"event_base/event_base_strategy_meeting2",0,2,1,2,0,0,true,false,false,false,true
4318,0,0,true,4,0,1,"event_base/event_base_strategy_meeting3",0,2,1,2,0,0,true,false,false,false,true
4319,0,0,true,10,0,1,"event_base/event_base_speech_walk",0,2,1,2,0,0,false,false,false,false,true
4320,0,0,true,4,0,1,"event_base/event_base_therapy1",0,2,1,2,0,0,false,false,false,false,true
4321,0,0,true,4,0,1,"event_base/event_base_therapy2",0,2,1,2,0,0,false,false,false,false,true
4322,0,0,true,4,0,1,"event_base/Peeping behindcover",0,2,1,2,0,0,false,false,false,false,true
4323,0,0,true,5,0,1,"event_base/Peeping Crouched",0,2,1,2,0,0,false,false,false,false,true
4324,0,0,true,10,0,1,"event_base/On the Ground wounded",0,2,1,2,0,0,false,false,false,false,true
4325,0,0,true,10,0,2,"event_base/event_base_katana_chair_sit",0,1,1,1,0,0,false,false,false,false,true
4326,0,0,true,10,0,2,"event_base/event_base_bandit",0,1,1,1,0,0,false,false,false,false,true
4327,0,0,true,4,0,1,"event_base/event_base_look_for_basket",0,2,1,2,0,0,false,false,false,false,true
4328,0,0,true,4,0,1,"event_base/event_base_care_field",0,2,1,2,0,0,false,false,false,false,true
4329,0,0,true,4,0,1,"event_base/event_base_wield_hand_axe",0,1,1,1,0,0,false,false,false,false,true
4330,0,0,true,10,0,1,"event_base/event_base_ken_ken_pa",0,2,1,2,0,0,false,false,false,false,true
4331,0,0,true,10,0,1,"event_base/event_base_set_up_spear",0,1,1,1,0,0,false,false,false,false,true
4332,0,0,true,10,0,1,"event_base/event_base_mongolian_sumo1",0,2,1,2,0,0,false,false,false,false,true
4333,0,0,true,10,0,1,"event_base/event_base_mongolian_sumo2",0,2,1,2,0,0,false,false,false,false,true
4334,0,1,false,8,0,2,"event/event_ground_talk1",2,2,1,2,0,0,false,false,false,false,true
4335,0,1,false,8,0,2,"event/event_ground_talk2",2,2,1,2,0,0,false,false,false,false,true
4336,0,1,false,8,0,2,"event/event_ground_greeting",2,2,1,2,0,0,false,false,false,false,true
4337,0,1,false,8,0,2,"event/event_ground_shocked",2,2,1,2,0,0,false,false,false,false,true
4338,0,1,false,8,0,2,"event/event_ground_talk_angry",2,2,1,2,0,0,false,false,false,false,true
4339,0,1,false,8,0,2,"event/event_ground_think",2,2,1,2,0,0,false,false,false,false,true
4340,0,0,true,5,0,0,"event_base/event_base_agura_arms",2,2,1,2,0,0,false,false,false,false,true
4341,0,0,true,4,0,0,"event_base/event_base_stand_lantern",0,2,1,2,0,0,false,false,false,false,true
4342,0,0,true,10,0,0,"event_base/event_base_morin_khuur",2,1,1,1,0,0,false,false,false,false,true
